Time (sec),Mach Number,Weight (kg),Stability Margin (cal),Altitude (m)
224.1224,0.1738436,12.77292981,0,1491.576595
224.2224,0.1737849,12.77292981,0,1485.869215
224.3224,0.1737263,12.77292981,0,1480.163664
224.4224,0.1736678,12.77292981,0,1474.459637
224.5224,0.1736094,12.77292981,0,1468.757134
224.6225,0.173551,12.77292981,0,1463.056154
224.7225,0.1734927,12.77292981,0,1457.356699
224.8225,0.1734344,12.77292981,0,1451.658768
224.9225,0.1733762,12.77292981,0,1445.962361
225.0225,0.173318,12.77292981,0,1440.267478
225.1225,0.17326,12.77292981,0,1434.574118
225.2225,0.1732019,12.77292981,0,1428.882283
225.3225,0.173144,12.77292981,0,1423.191667
225.4225,0.1730861,12.77292981,0,1417.50288
225.5225,0.1730283,12.77292981,0,1411.815312
225.6225,0.1729705,12.77292981,0,1406.129573
225.7225,0.1729127,12.77292981,0,1400.445358
225.8225,0.1728552,12.77292981,0,1394.762362
225.9225,0.1727976,12.77292981,0,1389.081194
226.0225,0.1727401,12.77292981,0,1383.401246
226.1225,0.1726826,12.77292981,0,1377.722822
226.2225,0.1726252,12.77292981,0,1372.045922
226.3226,0.1725678,12.77292981,0,1366.370546
226.4226,0.1725106,12.77292981,0,1360.696694
226.5226,0.1724533,12.77292981,0,1355.024062
226.6226,0.1723962,12.77292981,0,1349.353258
226.7226,0.1723391,12.77292981,0,1343.683673
226.8226,0.172282,12.77292981,0,1338.015612
226.9226,0.172225,12.77292981,0,1332.34938
227.0226,0.1721681,12.77292981,0,1326.684367
227.1226,0.1721112,12.77292981,0,1321.020878
227.2226,0.1720544,12.77292981,0,1315.358609
227.3226,0.1719976,12.77292981,0,1309.698168
227.4226,0.171941,12.77292981,0,1304.039251
227.5226,0.1718843,12.77292981,0,1298.381554
227.6226,0.1718277,12.77292981,0,1292.725685
227.7226,0.1717712,12.77292981,0,1287.071035
227.8226,0.1717147,12.77292981,0,1281.417605
227.9227,0.1716583,12.77292981,0,1275.766003
228.0227,0.171602,12.77292981,0,1270.115621
228.1227,0.1715457,12.77292981,0,1264.467067
228.2227,0.1714895,12.77292981,0,1258.819733
228.3227,0.1714333,12.77292981,0,1253.173922
228.4227,0.1713772,12.77292981,0,1247.529636
228.5227,0.1713211,12.77292981,0,1241.886569
228.6227,0.1712652,12.77292981,0,1236.245026
228.7227,0.1712093,12.77292981,0,1230.605006
228.8227,0.1711534,12.77292981,0,1224.966511
228.9227,0.1710975,12.77292981,0,1219.32954
229.0227,0.1710418,12.77292981,0,1213.693788
229.1227,0.1709861,12.77292981,0,1208.05956
229.2227,0.1709305,12.77292981,0,1202.426856
229.3227,0.170875,12.77292981,0,1196.795371
229.4227,0.1708195,12.77292981,0,1191.16541
229.5228,0.170764,12.77292981,0,1185.536974
229.6228,0.1707085,12.77292981,0,1179.910061
229.7228,0.1706531,12.77292981,0,1174.284672
229.8228,0.1705979,12.77292981,0,1168.660502
229.9228,0.1705427,12.77292981,0,1163.037857
230.0228,0.1704875,12.77292981,0,1157.41643
230.1228,0.1704323,12.77292981,0,1151.796833
230.2228,0.1703773,12.77292981,0,1146.17815
230.3228,0.1703222,12.77292981,0,1140.561295
230.4228,0.1702673,12.77292981,0,1134.945965
230.5228,0.1702123,12.77292981,0,1129.331854
230.6228,0.1701575,12.77292981,0,1123.718962
230.7228,0.1701028,12.77292981,0,1118.107898
230.8228,0.1700481,12.77292981,0,1112.498054
230.9228,0.1699934,12.77292981,0,1106.889734
231.0228,0.1699387,12.77292981,0,1101.282634
231.1228,0.1698842,12.77292981,0,1095.677057
231.2229,0.1698297,12.77292981,0,1090.073004
231.3229,0.1697752,12.77292981,0,1084.470475
231.4229,0.1697208,12.77292981,0,1078.869166
231.5229,0.1696665,12.77292981,0,1073.269075
231.6229,0.1696122,12.77292981,0,1067.670814
231.7229,0.169558,12.77292981,0,1062.073771
231.8229,0.1695038,12.77292981,0,1056.477948
231.9229,0.1694497,12.77292981,0,1050.883649
232.0229,0.1693956,12.77292981,0,1045.290874
232.1229,0.1693416,12.77292981,0,1039.699622
232.2229,0.1692877,12.77292981,0,1034.10959
232.3229,0.1692338,12.77292981,0,1028.520778
232.4229,0.16918,12.77292981,0,1022.933794
232.5229,0.1691262,12.77292981,0,1017.347724
232.6229,0.1690725,12.77292981,0,1011.763483
232.7229,0.1690188,12.77292981,0,1006.180462
232.823,0.1689652,12.77292981,0,1000.598659
232.923,0.1689116,12.77292981,0,995.0183808
233.023,0.1688581,12.77292981,0,989.4396264
233.123,0.1688046,12.77292981,0,983.8620912
233.223,0.1687512,12.77292981,0,978.28608
233.323,0.1686979,12.77292981,0,972.7115928
233.423,0.1686445,12.77292981,0,967.13802
233.523,0.1685913,12.77292981,0,961.566276
233.623,0.1685381,12.77292981,0,955.9957512
233.723,0.168485,12.77292981,0,950.4264456
233.823,0.1684319,12.77292981,0,944.858664
233.923,0.1683788,12.77292981,0,939.2924064
234.023,0.1683258,12.77292981,0,933.727368
234.123,0.1682729,12.77292981,0,928.1635488
234.223,0.16822,12.77292981,0,922.6015584
234.323,0.1681671,12.77292981,0,917.0404824
234.423,0.1681144,12.77292981,0,911.4809304
234.5231,0.1680616,12.77292981,0,905.9229024
234.6231,0.168009,12.77292981,0,900.3660936
234.7231,0.1679564,12.77292981,0,894.8108088
234.8231,0.1679037,12.77292981,0,889.2567432
234.9231,0.1678512,12.77292981,0,883.7038968
235.0231,0.1677987,12.77292981,0,878.1525744
235.1231,0.1677463,12.77292981,0,872.602776
235.2231,0.1676939,12.77292981,0,867.0541968
235.3231,0.1676416,12.77292981,0,861.5068368
235.4231,0.1675893,12.77292981,0,855.9610008
235.5231,0.1675372,12.77292981,0,850.4166888
235.6231,0.167485,12.77292981,0,844.8732912
235.7231,0.1674329,12.77292981,0,839.3317224
235.8231,0.1673809,12.77292981,0,833.791068
235.9231,0.1673288,12.77292981,0,828.2522424
236.0231,0.1672769,12.77292981,0,822.7143312
236.1232,0.1672249,12.77292981,0,817.177944
236.2232,0.1671731,12.77292981,0,811.642776
236.3232,0.1671213,12.77292981,0,806.109132
236.4232,0.1670696,12.77292981,0,800.5767072
236.5232,0.1670179,12.77292981,0,795.0458064
236.6232,0.1669662,12.77292981,0,789.5161248
236.7232,0.1669146,12.77292981,0,783.9879672
236.8232,0.166863,12.77292981,0,778.4610288
236.9232,0.1668115,12.77292981,0,772.9353096
237.0232,0.16676,12.77292981,0,767.4111144
237.1232,0.1667087,12.77292981,0,761.8881384
237.2232,0.1666573,12.77292981,0,756.3663816
237.3232,0.1666061,12.77292981,0,750.8461488
237.4232,0.1665548,12.77292981,0,745.3271352
237.5232,0.1665036,12.77292981,0,739.8093408
237.6232,0.1664525,12.77292981,0,734.2930704
237.7233,0.1664013,12.77292981,0,728.7780192
237.8233,0.1663503,12.77292981,0,723.264492
237.9233,0.1662993,12.77292981,0,717.752184
238.0233,0.1662483,12.77292981,0,712.2410952
238.1233,0.1661974,12.77292981,0,706.7315304
238.2233,0.1661465,12.77292981,0,701.2231848
238.3233,0.1660957,12.77292981,0,695.7160584
238.4233,0.1660449,12.77292981,0,690.210456
238.5233,0.1659942,12.77292981,0,684.7060728
238.6233,0.1659436,12.77292981,0,679.2029088
238.7233,0.1658929,12.77292981,0,673.700964
238.8233,0.1658424,12.77292981,0,668.2005432
238.9233,0.1657919,12.77292981,0,662.7016464
239.0233,0.1657414,12.77292981,0,657.203664
239.1233,0.165691,12.77292981,0,651.7072056
239.2233,0.1656406,12.77292981,0,646.2119664
239.3233,0.1655903,12.77292981,0,640.7179464
239.4234,0.16554,12.77292981,0,635.2254504
239.5234,0.1654898,12.77292981,0,629.7341736
239.6234,0.1654396,12.77292981,0,624.244116
239.7234,0.1653895,12.77292981,0,618.7555824
239.8234,0.1653394,12.77292981,0,613.2679632
239.9234,0.1652893,12.77292981,0,607.781868
240.0234,0.1652394,12.77292981,0,602.2972968
240.1234,0.1651894,12.77292981,0,596.81364
240.2234,0.1651395,12.77292981,0,591.3315072
240.3234,0.1650897,12.77292981,0,585.8505936
240.4234,0.1650399,12.77292981,0,580.3708992
240.5234,0.1649902,12.77292981,0,574.8927288
240.6234,0.1649405,12.77292981,0,569.4154728
240.7234,0.1648908,12.77292981,0,563.9400456
240.8234,0.1648412,12.77292981,0,558.4655328
240.9234,0.1647916,12.77292981,0,552.9922392
241.0235,0.1647421,12.77292981,0,547.5204696
241.1235,0.1646926,12.77292981,0,542.0499192
241.2235,0.1646432,12.77292981,0,536.580588
241.3235,0.1645938,12.77292981,0,531.112476
241.4235,0.1645445,12.77292981,0,525.645888
241.5235,0.1644952,12.77292981,0,520.1805192
241.6235,0.164446,12.77292981,0,514.7160648
241.7235,0.1643968,12.77292981,0,509.2534392
241.8235,0.1643476,12.77292981,0,503.791728
241.9235,0.1642986,12.77292981,0,498.331236
242.0235,0.1642495,12.77292981,0,492.872268
242.1235,0.1642005,12.77292981,0,487.4145192
242.2235,0.1641516,12.77292981,0,481.9579896
242.3235,0.1641026,12.77292981,0,476.5026792
242.4235,0.1640538,12.77292981,0,471.048588
242.5235,0.164005,12.77292981,0,465.5960208
242.6236,0.1639562,12.77292981,0,460.144368
242.7236,0.1639075,12.77292981,0,454.6942392
242.8236,0.1638588,12.77292981,0,449.2453296
242.9236,0.1638101,12.77292981,0,443.7976392
243.0236,0.1637615,12.77292981,0,438.351168
243.1236,0.1637129,12.77292981,0,432.9062208
243.2236,0.1636645,12.77292981,0,427.462188
243.3236,0.163616,12.77292981,0,422.0196792
243.4236,0.1635676,12.77292981,0,416.5783896
243.5236,0.1635192,12.77292981,0,411.1383192
243.6236,0.1634709,12.77292981,0,405.699468
243.7236,0.1634226,12.77292981,0,400.261836
243.8236,0.1633744,12.77292981,0,394.8254232
243.9236,0.1633262,12.77292981,0,389.3902296
244.0236,0.163278,12.77292981,0,383.95656
244.1236,0.1632299,12.77292981,0,378.5238048
244.2236,0.1631819,12.77292981,0,373.0925736
244.3237,0.1631339,12.77292981,0,367.6625616
244.4237,0.1630859,12.77292981,0,362.2337688
244.5237,0.163038,12.77292981,0,356.8058904
244.6237,0.1629901,12.77292981,0,351.379536
244.7237,0.1629423,12.77292981,0,345.9544008
244.8237,0.1628945,12.77292981,0,340.5307896
244.9237,0.1628467,12.77292981,0,335.1080928
245.0237,0.162799,12.77292981,0,329.6866152
245.1237,0.1627514,12.77292981,0,324.2663568
245.2237,0.1627037,12.77292981,0,318.8476224
245.3237,0.1626562,12.77292981,0,313.4298024
245.4237,0.1626087,12.77292981,0,308.0135064
245.5237,0.1625611,12.77292981,0,302.5981858
245.6237,0.1549322,12.77292981,0,297.436794
245.7237,0.1440439,12.77292981,0,292.6378094
245.8237,0.1307094,12.77292981,0,288.282827
245.9238,0.1161406,12.77292981,0,284.4130558
246.0238,0.1015802,12.77292981,0,281.0282822
246.1238,0.08798812,12.77292981,0,278.0962891
246.2238,0.0759159,12.77292981,0,275.5664796
246.3238,0.06555362,12.77292981,0,273.3819475
246.4238,0.056851,12.77292981,0,271.4873412
246.5238,0.04963402,12.77292981,0,269.8332221
246.6238,0.04368561,12.77292981,0,268.3773144
246.7238,0.03879054,12.77292981,0,267.0845052
246.8238,0.03475604,12.77292981,0,265.9261738
246.9238,0.03141834,12.77292981,0,264.8790334
247.0238,0.02864227,12.77292981,0,263.9243998
247.1238,0.02631817,12.77292981,0,263.0472463
247.2238,0.02435786,12.77292981,0,262.2354115
247.3238,0.02269084,12.77292981,0,261.4791113
247.4238,0.02126091,12.77292981,0,260.7704818
247.5238,0.02002333,12.77292981,0,260.1030917
247.6239,0.0192579,12.77292981,0,259.4612134
247.7239,0.01877028,12.77292981,0,258.8355809
247.8239,0.01845392,12.77292981,0,258.2204945
247.9239,0.01824626,12.77292981,0,257.612327
248.0239,0.01810889,12.77292981,0,257.0087011
248.1239,0.01801752,12.77292981,0,256.4081537
248.2239,0.01795649,12.77292981,0,255.8096179
248.3239,0.01791558,12.77292981,0,255.2124538
248.4239,0.01788805,12.77292981,0,254.6161735
248.5239,0.01786947,12.77292981,0,254.0205334
248.6239,0.01785684,12.77292981,0,253.4253199
248.7239,0.0178482,12.77292981,0,252.8303808
248.8239,0.01784223,12.77292981,0,252.2356246
248.9239,0.01783805,12.77292981,0,251.6410207
249.0239,0.01783506,12.77292981,0,251.0465083
249.1239,0.01783287,12.77292981,0,250.4520569
249.224,0.01783123,12.77292981,0,249.8576359
249.324,0.01782994,12.77292981,0,249.2632759
249.424,0.01782889,12.77292981,0,248.6689464
249.524,0.01782801,12.77292981,0,248.0746474
249.624,0.01782723,12.77292981,0,247.4803483
249.724,0.01782653,12.77292981,0,246.8860798
249.824,0.01782588,12.77292981,0,246.2918417
249.924,0.01782525,12.77292981,0,245.6976036
250.024,0.01782465,12.77292981,0,245.103396
250.124,0.01782406,12.77292981,0,244.5091884
250.224,0.01782348,12.77292981,0,243.9150113
250.324,0.01782291,12.77292981,0,243.3208646
250.424,0.01782234,12.77292981,0,242.7266875
250.524,0.01782178,12.77292981,0,242.1325409
250.624,0.01782122,12.77292981,0,241.5384247
250.724,0.01782067,12.77292981,0,240.944339
250.8241,0.0178201,12.77292981,0,240.3502229
250.9241,0.01781955,12.77292981,0,239.7561372
251.0241,0.01781899,12.77292981,0,239.162082
251.1241,0.01781844,12.77292981,0,238.5680268
251.2241,0.01781787,12.77292981,0,237.9740021
251.3241,0.01781732,12.77292981,0,237.3799774
251.4241,0.01781676,12.77292981,0,236.7859526
251.5241,0.01781621,12.77292981,0,236.1919584
251.6241,0.01781564,12.77292981,0,235.5979946
251.7241,0.01781509,12.77292981,0,235.0040309
251.8241,0.01781453,12.77292981,0,234.4100671
251.9241,0.01781397,12.77292981,0,233.8161338
252.0241,0.01781341,12.77292981,0,233.2222006
252.1241,0.01781286,12.77292981,0,232.6282978
252.2241,0.0178123,12.77292981,0,232.0344254
252.3241,0.01781175,12.77292981,0,231.4405226
252.4241,0.01781119,12.77292981,0,230.8466808
252.5242,0.01781064,12.77292981,0,230.252839
252.6242,0.01781008,12.77292981,0,229.6589971
252.7242,0.01780953,12.77292981,0,229.0651553
252.8242,0.01780897,12.77292981,0,228.4713439
252.9242,0.01780841,12.77292981,0,227.877563
253.0242,0.01780785,12.77292981,0,227.2837822
253.1242,0.0178073,12.77292981,0,226.6900013
253.2242,0.01780674,12.77292981,0,226.0962509
253.3242,0.01780619,12.77292981,0,225.502531
253.4242,0.01780563,12.77292981,0,224.908811
253.5242,0.01780508,12.77292981,0,224.3151216
253.6242,0.01780452,12.77292981,0,223.7214017
253.7242,0.01780397,12.77292981,0,223.1277427
253.8242,0.01780341,12.77292981,0,222.5340838
253.9242,0.01780286,12.77292981,0,221.9404248
254.0242,0.0178023,12.77292981,0,221.3467963
254.1243,0.01780174,12.77292981,0,220.7531678
254.2243,0.01780118,12.77292981,0,220.1595698
254.3243,0.01780063,12.77292981,0,219.5659718
254.4243,0.01780007,12.77292981,0,218.9724043
254.5243,0.01779952,12.77292981,0,218.3788368
254.6243,0.01779896,12.77292981,0,217.7852998
254.7243,0.01779841,12.77292981,0,217.1917627
254.8243,0.01779785,12.77292981,0,216.5982257
254.9243,0.0177973,12.77292981,0,216.0047191
255.0243,0.01779674,12.77292981,0,215.411243
255.1243,0.01779619,12.77292981,0,214.817767
255.2243,0.01779563,12.77292981,0,214.2242909
255.3243,0.01779508,12.77292981,0,213.6308453
255.4243,0.01779452,12.77292981,0,213.0374302
255.5243,0.01779397,12.77292981,0,212.444015
255.6243,0.01779341,12.77292981,0,211.8505999
255.7243,0.01779286,12.77292981,0,211.2572153
255.8244,0.0177923,12.77292981,0,210.6638306
255.9244,0.01779175,12.77292981,0,210.0704765
256.0244,0.0177912,12.77292981,0,209.4771223
256.1244,0.01779064,12.77292981,0,208.8837986
256.2244,0.01779008,12.77292981,0,208.290475
256.3244,0.01778953,12.77292981,0,207.6971513
256.4244,0.01778898,12.77292981,0,207.1038886
256.5244,0.01778842,12.77292981,0,206.5105954
256.6244,0.01778787,12.77292981,0,205.9173326
256.7244,0.01778731,12.77292981,0,205.3240699
256.8244,0.01778676,12.77292981,0,204.7308377
256.9244,0.0177862,12.77292981,0,204.1376359
257.0244,0.01778565,12.77292981,0,203.5444342
257.1244,0.01778509,12.77292981,0,202.9512324
257.2244,0.01778454,12.77292981,0,202.3580611
257.3244,0.01778398,12.77292981,0,201.7649203
257.4244,0.01778343,12.77292981,0,201.171749
257.5244,0.01778287,12.77292981,0,200.5786082
257.6245,0.01778232,12.77292981,0,199.9854979
257.7245,0.01778177,12.77292981,0,199.3924181
257.8245,0.01778121,12.77292981,0,198.7993078
257.9245,0.01778066,12.77292981,0,198.2062279
258.0245,0.01778011,12.77292981,0,197.6131786
258.1245,0.01777956,12.77292981,0,197.0201292
258.2245,0.017779,12.77292981,0,196.4271103
258.3245,0.01777845,12.77292981,0,195.834061
258.4245,0.01777789,12.77292981,0,195.2410726
258.5245,0.01777734,12.77292981,0,194.6480842
258.6245,0.01777678,12.77292981,0,194.0551262
258.7245,0.01777623,12.77292981,0,193.4621378
258.8245,0.01777568,12.77292981,0,192.8691799
258.9245,0.01777513,12.77292981,0,192.2762525
259.0245,0.01777458,12.77292981,0,191.6833555
259.1245,0.01777402,12.77292981,0,191.0904281
259.2245,0.01777347,12.77292981,0,190.4975311
259.3246,0.01777291,12.77292981,0,189.9046646
259.4246,0.01777236,12.77292981,0,189.3117982
259.5246,0.0177718,12.77292981,0,188.7189622
259.6246,0.01777126,12.77292981,0,188.1261262
259.7246,0.01777071,12.77292981,0,187.5333206
259.8246,0.01777015,12.77292981,0,186.9405151
259.9246,0.0177696,12.77292981,0,186.3477401
260.0246,0.01776905,12.77292981,0,185.754965
260.1246,0.0177685,12.77292981,0,185.16219
260.2246,0.01776794,12.77292981,0,184.5694454
260.3246,0.01776739,12.77292981,0,183.9767009
260.4246,0.01776684,12.77292981,0,183.3839868
260.5246,0.01776629,12.77292981,0,182.7912727
260.6246,0.01776573,12.77292981,0,182.1985891
260.7246,0.01776519,12.77292981,0,181.6059055
260.8246,0.01776464,12.77292981,0,181.0132524
260.9247,0.01776408,12.77292981,0,180.4205993
261.0247,0.01776353,12.77292981,0,179.8279766
261.1247,0.01776297,12.77292981,0,179.235354
261.2247,0.01776242,12.77292981,0,178.6427618
261.3247,0.01776187,12.77292981,0,178.0501697
261.4247,0.01776132,12.77292981,0,177.4575775
261.5247,0.01776077,12.77292981,0,176.8650158
261.6247,0.01776021,12.77292981,0,176.2724846
261.7247,0.01775967,12.77292981,0,175.679923
261.8247,0.01775911,12.77292981,0,175.0874222
261.9247,0.01775856,12.77292981,0,174.4949215
262.0247,0.01775801,12.77292981,0,173.9024208
262.1247,0.01775746,12.77292981,0,173.3099506
262.2247,0.01775691,12.77292981,0,172.7174803
262.3247,0.01775635,12.77292981,0,172.1250406
262.4247,0.01775581,12.77292981,0,171.5326008
262.5247,0.01775525,12.77292981,0,170.940161
262.6248,0.01775471,12.77292981,0,170.3477518
262.7248,0.01775415,12.77292981,0,169.755373
262.8248,0.0177536,12.77292981,0,169.1629942
262.9248,0.01775305,12.77292981,0,168.5706458
263.0248,0.0177525,12.77292981,0,167.9782975
263.1248,0.01775195,12.77292981,0,167.3859492
263.2248,0.0177514,12.77292981,0,166.7936314
263.3248,0.01775085,12.77292981,0,166.201344
263.4248,0.01775029,12.77292981,0,165.6090262
263.5248,0.01774975,12.77292981,0,165.0167693
263.6248,0.01774919,12.77292981,0,164.4244819
263.7248,0.01774864,12.77292981,0,163.8322555
263.8248,0.0177481,12.77292981,0,163.2399986
263.9248,0.01774754,12.77292981,0,162.6477722
264.0248,0.01774699,12.77292981,0,162.0555763
264.1248,0.01774645,12.77292981,0,161.4633804
264.2249,0.01774589,12.77292981,0,160.871215
264.3249,0.01774535,12.77292981,0,160.2790495
264.4249,0.01774479,12.77292981,0,159.6868841
264.5249,0.01774425,12.77292981,0,159.0947491
264.6249,0.01774369,12.77292981,0,158.5026446
264.7249,0.01774315,12.77292981,0,157.9105402
264.8249,0.0177426,12.77292981,0,157.3184357
264.9249,0.01774205,12.77292981,0,156.7263617
265.0249,0.0177415,12.77292981,0,156.1342877
265.1249,0.01774095,12.77292981,0,155.5422442
265.2249,0.0177404,12.77292981,0,154.9502311
265.3249,0.01773985,12.77292981,0,154.3581876
265.4249,0.0177393,12.77292981,0,153.7661746
265.5249,0.01773875,12.77292981,0,153.174192
265.6249,0.0177382,12.77292981,0,152.5822094
265.7249,0.01773765,12.77292981,0,151.9902574
265.825,0.01773711,12.77292981,0,151.3983053
265.925,0.01773655,12.77292981,0,150.8063532
266.025,0.017736,12.77292981,0,150.2144316
266.125,0.01773546,12.77292981,0,149.62251
266.225,0.01773491,12.77292981,0,149.0306189
266.325,0.01773436,12.77292981,0,148.4387582
266.425,0.0177338,12.77292981,0,147.8468976
266.525,0.01773326,12.77292981,0,147.255037
266.625,0.01773271,12.77292981,0,146.6632068
266.725,0.01773216,12.77292981,0,146.0713766
266.825,0.01773161,12.77292981,0,145.479577
266.925,0.01773106,12.77292981,0,144.8877773
267.025,0.01773051,12.77292981,0,144.2959776
267.125,0.01772996,12.77292981,0,143.7042389
267.225,0.01772941,12.77292981,0,143.1124697
267.325,0.01772887,12.77292981,0,142.520731
267.425,0.01772832,12.77292981,0,141.9290227
267.5251,0.01772777,12.77292981,0,141.337284
267.6251,0.01772722,12.77292981,0,140.7456062
267.7251,0.01772667,12.77292981,0,140.1539285
267.8251,0.01772613,12.77292981,0,139.5622507
267.9251,0.01772559,12.77292981,0,138.9706034
268.0251,0.01772503,12.77292981,0,138.3789562
268.1251,0.01772449,12.77292981,0,137.7873394
268.2251,0.01772393,12.77292981,0,137.1957226
