Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP_m,CP (0 to 4 deg),Reynolds Number
18.45,0,0.115523677,0.115523677,0.11346211,0.115523677,0.11346211,0,0,0,0,6.257678979,44.21968417,1.123179978,43.74130312,798348000
18.46,0,0.115516296,0.115516296,0.113456877,0.115516296,0.113456877,0,0,0,0,6.255882675,44.21552718,1.12307439,43.73788142,798780600
18.47,0,0.115508912,0.115508912,0.113451637,0.115508912,0.113451637,0,0,0,0,6.25408841,44.21137582,1.122968946,43.73446452,799213300
18.48,0,0.115501546,0.115501546,0.113446411,0.115501546,0.113446411,0,0,0,0,6.252295618,44.20721892,1.122863361,43.73104338,799646000
18.49,0,0.115494187,0.115494187,0.113441189,0.115494187,0.113441189,0,0,0,0,6.250505522,44.20306907,1.122757954,43.72762821,800078700
18.5,0,0.115486846,0.115486846,0.113435982,0.115486846,0.113435982,0,0,0,0,6.248717685,44.19892696,1.122652745,43.72421955,800511500
18.51,0,0.115479503,0.115479503,0.11343077,0.115479503,0.11343077,0,0,0,0,6.246931343,44.19477757,1.12254735,43.72080526,800944200
18.52,0,0.115472177,0.115472177,0.11342557,0.115472177,0.11342557,0,0,0,0,6.245147229,44.19063101,1.122442028,43.71739353,801376900
18.53,0,0.11546485,0.11546485,0.113420368,0.11546485,0.113420368,0,0,0,0,6.243365938,44.18648551,1.122336732,43.71398297,801809600
18.54,0,0.11545754,0.11545754,0.113415178,0.11545754,0.113415178,0,0,0,0,6.241584471,44.1823395,1.122231423,43.71057211,802242400
18.55,0,0.115450237,0.115450237,0.113409993,0.115450237,0.113409993,0,0,0,0,6.239806927,44.17819451,1.122126141,43.70716246,802674900
18.56,0,0.115442943,0.115442943,0.113404812,0.115442943,0.113404812,0,0,0,0,6.238030565,44.17405015,1.122020874,43.70375352,803107700
18.57,0,0.115435664,0.115435664,0.113399644,0.115435664,0.113399644,0,0,0,0,6.236257771,44.16991142,1.12191575,43.70034949,803540400
18.58,0,0.115428385,0.115428385,0.113394473,0.115428385,0.113394473,0,0,0,0,6.234484958,44.1657729,1.121810632,43.69694575,803973100
18.59,0,0.115421121,0.115421121,0.113389313,0.115421121,0.113389313,0,0,0,0,6.232715095,44.16163294,1.121705477,43.69354117,804405800
18.6,0,0.115413867,0.115413867,0.11338416,0.115413867,0.11338416,0,0,0,0,6.230947319,44.15749291,1.12160032,43.69013682,804838600
18.61,0,0.11540662,0.11540662,0.113379011,0.11540662,0.113379011,0,0,0,0,6.229182167,44.15336528,1.121495478,43.68674274,805271300
18.62,0,0.115399381,0.115399381,0.113373865,0.115399381,0.113373865,0,0,0,0,6.227418024,44.14922534,1.121390324,43.68333896,805704000
18.63,0,0.115392148,0.115392148,0.113368724,0.115392148,0.113368724,0,0,0,0,6.225655602,44.14508787,1.121285232,43.67993741,806136600
18.64,0,0.115384923,0.115384923,0.113363587,0.115384923,0.113363587,0,0,0,0,6.223895227,44.14095428,1.121180239,43.67653925,806569300
18.65,0,0.115377717,0.115377717,0.113358465,0.115377717,0.113358465,0,0,0,0,6.222138642,44.13682861,1.121075447,43.67314785,807002100
18.66,0,0.115370517,0.115370517,0.113353346,0.115370517,0.113353346,0,0,0,0,6.220382159,44.13269465,1.120970444,43.66974992,807434800
18.67,0,0.115363323,0.115363323,0.113348231,0.115363323,0.113348231,0,0,0,0,6.218628187,44.12856584,1.120865572,43.66635642,807867500
18.68,0,0.115356139,0.115356139,0.113343122,0.115356139,0.113343122,0,0,0,0,6.216876683,44.12443863,1.120760741,43.66296452,808300200
18.69,0,0.115348962,0.115348962,0.113338016,0.115348962,0.113338016,0,0,0,0,6.215126289,44.12031142,1.12065591,43.65957281,808732900
18.7,0,0.115341792,0.115341792,0.113332915,0.115341792,0.113332915,0,0,0,0,6.21337841,44.11618519,1.120551104,43.65618221,809165700
18.71,0,0.115334639,0.115334639,0.113327827,0.115334639,0.113327827,0,0,0,0,6.211631831,44.11205913,1.120446302,43.65279194,809598300
18.72,0,0.115327485,0.115327485,0.113322735,0.115327485,0.113322735,0,0,0,0,6.209887764,44.10793405,1.120341525,43.64940278,810031000
18.73,0,0.115320347,0.115320347,0.113317656,0.115320347,0.113317656,0,0,0,0,6.208145802,44.10381143,1.12023681,43.64601587,810463700
18.74,0,0.115313215,0.115313215,0.11331258,0.115313215,0.11331258,0,0,0,0,6.206405395,44.09969017,1.12013213,43.64263029,810896400
18.75,0,0.115306093,0.115306093,0.11330751,0.115306093,0.11330751,0,0,0,0,6.204667338,44.09556922,1.120027458,43.63924526,811329200
18.76,0,0.115298986,0.115298986,0.113302453,0.115298986,0.113302453,0,0,0,0,6.202931794,44.09145433,1.11992294,43.6358654,811761900
18.77,0,0.115291878,0.115291878,0.113297391,0.115291878,0.113297391,0,0,0,0,6.201197199,44.08733456,1.119818298,43.63248181,812194600
18.78,0,0.115284777,0.115284777,0.113292334,0.115284777,0.113292334,0,0,0,0,6.199465364,44.08322419,1.119713894,43.6291061,812627300
18.79,0,0.115277693,0.115277693,0.113287289,0.115277693,0.113287289,0,0,0,0,6.197733517,44.07909656,1.119609053,43.62571665,813060000
18.8,0,0.115270616,0.115270616,0.11328225,0.115270616,0.11328225,0,0,0,0,6.196005077,44.07498718,1.119504674,43.62234223,813492700
18.81,0,0.115263545,0.115263545,0.113277213,0.115263545,0.113277213,0,0,0,0,6.194279034,44.07087707,1.119400278,43.61896753,813925400
18.82,0,0.115256484,0.115256484,0.113272183,0.115256484,0.113272183,0,0,0,0,6.192554636,44.06676382,1.119295801,43.61559055,814358100
18.83,0,0.115249438,0.115249438,0.113267163,0.115249438,0.113267163,0,0,0,0,6.190830982,44.06264974,1.119191303,43.61221308,814790800
18.84,0,0.115242391,0.115242391,0.113262141,0.115242391,0.113262141,0,0,0,0,6.189111181,44.05853961,1.119086906,43.6088392,815223600
18.85,0,0.11523536,0.11523536,0.113257131,0.11523536,0.113257131,0,0,0,0,6.187392471,44.05443547,1.118982661,43.60547033,815656300
18.86,0,0.115228336,0.115228336,0.113252126,0.115228336,0.113252126,0,0,0,0,6.185675103,44.05032626,1.118878287,43.60209761,816089000
18.87,0,0.115221311,0.115221311,0.113247115,0.115221311,0.113247115,0,0,0,0,6.183960027,44.04621805,1.118773939,43.598726,816521700
18.88,0,0.115214302,0.115214302,0.113242119,0.115214302,0.113242119,0,0,0,0,6.182246348,44.04211344,1.118669681,43.5953575,816954400
18.89,0,0.11520731,0.11520731,0.113237136,0.11520731,0.113237136,0,0,0,0,6.180534848,44.03800807,1.118565405,43.59198868,817387100
18.9,0,0.115200315,0.115200315,0.113232147,0.115200315,0.113232147,0,0,0,0,6.178825794,44.03390441,1.118461172,43.58862154,817819800
18.91,0,0.115193337,0.115193337,0.113227171,0.115193337,0.113227171,0,0,0,0,6.177117936,44.02980217,1.118356975,43.58525576,818252500
18.92,0,0.115186357,0.115186357,0.113222191,0.115186357,0.113222191,0,0,0,0,6.175412554,44.02570189,1.118252828,43.58189186,818685200
18.93,0,0.115179393,0.115179393,0.113217224,0.115179393,0.113217224,0,0,0,0,6.173709324,44.02160817,1.118148847,43.57853351,819118000
18.94,0,0.115172437,0.115172437,0.113212262,0.115172437,0.113212262,0,0,0,0,6.17200756,44.01750937,1.118044738,43.57517133,819550700
18.95,0,0.115165488,0.115165488,0.113207303,0.115165488,0.113207303,0,0,0,0,6.170308046,44.01341216,1.117940669,43.57181071,819983400
18.96,0,0.115158555,0.115158555,0.113202358,0.115158555,0.113202358,0,0,0,0,6.168609604,44.0093142,1.117836581,43.56844971,820416100
18.97,0,0.11515162,0.11515162,0.113197408,0.11515162,0.113197408,0,0,0,0,6.16691276,44.00521623,1.117732492,43.56508893,820848800
18.98,0,0.115144703,0.115144703,0.113192471,0.115144703,0.113192471,0,0,0,0,6.165217978,44.00112213,1.117628502,43.56173155,821281500
18.99,0,0.115137781,0.115137781,0.113187528,0.115137781,0.113187528,0,0,0,0,6.163526741,43.99703573,1.117524707,43.55838073,821714200
19,0,0.115130877,0.115130877,0.1131826,0.115130877,0.1131826,0,0,0,0,6.161835572,43.99294399,1.117420777,43.55502578,822146900
19.01,0,0.11512398,0.11512398,0.113177676,0.11512398,0.113177676,0,0,0,0,6.16014664,43.98885558,1.117316932,43.55167378,822579600
19.02,0,0.115117091,0.115117091,0.113172756,0.115117091,0.113172756,0,0,0,0,6.158460132,43.98476473,1.117213024,43.54832014,823012400
19.03,0,0.115110217,0.115110217,0.113167848,0.115110217,0.113167848,0,0,0,0,6.156774897,43.98067838,1.117109231,43.54497034,823445100
19.04,0,0.115103341,0.115103341,0.113162936,0.115103341,0.113162936,0,0,0,0,6.155091786,43.97659106,1.117005413,43.54162004,823877800
19.05,0,0.115096481,0.115096481,0.113158037,0.115096481,0.113158037,0,0,0,0,6.153410197,43.97250566,1.116901644,43.53827153,824310400
19.06,0,0.11508962,0.11508962,0.113153133,0.11508962,0.113153133,0,0,0,0,6.151730747,43.96842098,1.116797893,43.53492389,824743200
19.07,0,0.115082774,0.115082774,0.113148242,0.115082774,0.113148242,0,0,0,0,6.150053559,43.96433911,1.116694213,43.5315788,825175900
19.08,0,0.115075937,0.115075937,0.113143356,0.115075937,0.113143356,0,0,0,0,6.148376689,43.96025311,1.116590429,43.52823056,825608600
19.09,0,0.115069105,0.115069105,0.113138473,0.115069105,0.113138473,0,0,0,0,6.146704096,43.9561817,1.116487015,43.52489446,826041300
19.1,0,0.115062289,0.115062289,0.113133603,0.115062289,0.113133603,0,0,0,0,6.145031561,43.95209611,1.116383241,43.52154713,826474000
19.11,0,0.115055472,0.115055472,0.113128729,0.115055472,0.113128729,0,0,0,0,6.14336051,43.94801594,1.116279605,43.5182044,826906800
19.12,0,0.115048671,0.115048671,0.113123867,0.115048671,0.113123867,0,0,0,0,6.141691515,43.94393759,1.116176015,43.51486341,827339500
19.13,0,0.115041868,0.115041868,0.113119002,0.115041868,0.113119002,0,0,0,0,6.140024944,43.9398662,1.116072601,43.51152831,827772100
19.14,0,0.11503508,0.11503508,0.113114148,0.11503508,0.113114148,0,0,0,0,6.138360625,43.93579213,1.11596912,43.50819136,828204800
19.15,0,0.1150283,0.1150283,0.113109299,0.1150283,0.113109299,0,0,0,0,6.136697528,43.93171934,1.115865671,43.50485567,828637500
19.16,0,0.115021526,0.115021526,0.113104453,0.115021526,0.113104453,0,0,0,0,6.135035651,43.92764193,1.115762105,43.50151649,829070300
19.17,0,0.11501477,0.11501477,0.113099622,0.11501477,0.113099622,0,0,0,0,6.133376025,43.9235729,1.115658752,43.49818434,829503000
19.18,0,0.11500801,0.11500801,0.113094784,0.11500801,0.113094784,0,0,0,0,6.131718666,43.91950584,1.115555448,43.49485407,829935700
19.19,0,0.115001267,0.115001267,0.113089961,0.115001267,0.113089961,0,0,0,0,6.130062506,43.91543249,1.115451985,43.49151898,830368400
19.2,0,0.11499453,0.11499453,0.11308514,0.11499453,0.11308514,0,0,0,0,6.128408671,43.91136944,1.115348784,43.48819246,830801200
19.21,0,0.114987791,0.114987791,0.113080315,0.114987791,0.113080315,0,0,0,0,6.126757082,43.90730668,1.11524559,43.48486647,831233700
19.22,0,0.114981069,0.114981069,0.113075504,0.114981069,0.113075504,0,0,0,0,6.125105349,43.90323804,1.115142246,43.48153591,831666500
19.23,0,0.114974362,0.114974362,0.113070705,0.114974362,0.113070705,0,0,0,0,6.123457128,43.89917392,1.115039018,43.47820935,832099200
19.24,0,0.114967653,0.114967653,0.113065901,0.114967653,0.113065901,0,0,0,0,6.121810119,43.89510816,1.114935747,43.4748817,832531900
19.25,0,0.11496095,0.11496095,0.1130611,0.11496095,0.1130611,0,0,0,0,6.120165353,43.89105376,1.114832766,43.47156348,832964600
19.26,0,0.114954264,0.114954264,0.113056313,0.114954264,0.113056313,0,0,0,0,6.118521638,43.88698855,1.114729509,43.46823679,833397400
19.27,0,0.114947584,0.114947584,0.113051531,0.114947584,0.113051531,0,0,0,0,6.116880431,43.88293385,1.11462652,43.46491886,833830100
19.28,0,0.114940901,0.114940901,0.113046741,0.114940901,0.113046741,0,0,0,0,6.115240323,43.87887616,1.114523455,43.46159875,834262800
19.29,0,0.114934246,0.114934246,0.113041977,0.114934246,0.113041977,0,0,0,0,6.113601272,43.87481439,1.114420286,43.45827559,834695500
19.3,0,0.114927577,0.114927577,0.113037196,0.114927577,0.113037196,0,0,0,0,6.111965558,43.87076374,1.114317399,43.45496172,835128100
19.31,0,0.114920934,0.114920934,0.113032438,0.114920934,0.113032438,0,0,0,0,6.11032989,43.86670012,1.114214183,43.4516376,835560800
19.32,0,0.114914287,0.114914287,0.113027673,0.114914287,0.113027673,0,0,0,0,6.108697625,43.86265457,1.114111426,43.44832836,835993600
19.33,0,0.114907659,0.114907659,0.113022925,0.114907659,0.113022925,0,0,0,0,6.107066704,43.85860349,1.114008529,43.44501492,836426300
19.34,0,0.114901035,0.114901035,0.113018177,0.114901035,0.113018177,0,0,0,0,6.105437785,43.85455115,1.113905599,43.44170076,836859000
19.35,0,0.11489441,0.11489441,0.113013426,0.11489441,0.113013426,0,0,0,0,6.103809999,43.85050462,1.113802817,43.43839148,837291700
19.36,0,0.1148878,0.1148878,0.113008688,0.1148878,0.113008688,0,0,0,0,6.102183512,43.84645406,1.113699933,43.43507921,837724500
19.37,0,0.114881197,0.114881197,0.113003953,0.114881197,0.113003953,0,0,0,0,6.100559165,43.84240679,1.113597132,43.43176988,838157200
19.38,0,0.11487461,0.11487461,0.112999232,0.11487461,0.112999232,0,0,0,0,6.098936855,43.83836232,1.113494403,43.42846308,838589800
19.39,0,0.11486802,0.11486802,0.112994504,0.11486802,0.112994504,0,0,0,0,6.097315843,43.83431417,1.11339158,43.42515356,839022500
19.4,0,0.114861446,0.114861446,0.11298979,0.114861446,0.11298979,0,0,0,0,6.095697067,43.83027245,1.11328892,43.42184951,839455200
19.41,0,0.114854871,0.114854871,0.112985073,0.114854871,0.112985073,0,0,0,0,6.094079567,43.82622795,1.11318619,43.41854347,839887900
19.42,0,0.11484831,0.11484831,0.112980366,0.11484831,0.112980366,0,0,0,0,6.092464211,43.82219057,1.11308364,43.41524343,840320700
19.43,0,0.114841756,0.114841756,0.112975663,0.114841756,0.112975663,0,0,0,0,6.090849698,43.81814484,1.112980879,43.41193691,840753400
19.44,0,0.114835209,0.114835209,0.112970966,0.114835209,0.112970966,0,0,0,0,6.089237708,43.81410952,1.112878382,43.40863905,841186100
19.45,0,0.114828669,0.114828669,0.112966271,0.114828669,0.112966271,0,0,0,0,6.087627607,43.81007328,1.112775861,43.40534074,841618800
19.46,0,0.114822142,0.114822142,0.112961588,0.114822142,0.112961588,0,0,0,0,6.086018938,43.8060368,1.112673335,43.40204249,842051500
19.47,0,0.114815615,0.114815615,0.112956901,0.114815615,0.112956901,0,0,0,0,6.084411448,43.8019979,1.112570747,43.39874253,842484200
19.48,0,0.114809095,0.114809095,0.112952219,0.114809095,0.112952219,0,0,0,0,6.082805936,43.79796542,1.112468322,43.395448,842916900
19.49,0,0.114802589,0.114802589,0.112947548,0.114802589,0.112947548,0,0,0,0,6.081202711,43.79393964,1.112366067,43.39215915,843349600
19.5,0,0.11479609,0.11479609,0.112942882,0.11479609,0.112942882,0,0,0,0,6.079600513,43.78990604,1.112263614,43.38886426,843782300
19.51,0,0.114789598,0.114789598,0.11293822,0.114789598,0.11293822,0,0,0,0,6.07800053,43.78587548,1.112161237,43.38557211,844215100
19.52,0,0.114783112,0.114783112,0.112933561,0.114783112,0.112933561,0,0,0,0,6.076401889,43.78184409,1.11205884,43.38227953,844647800
19.53,0,0.114776642,0.114776642,0.112928916,0.114776642,0.112928916,0,0,0,0,6.074804123,43.77781055,1.111956388,43.37898546,845080500
19.54,0,0.114770169,0.114770169,0.112924264,0.114770169,0.112924264,0,0,0,0,6.073209578,43.77379455,1.111854381,43.3757058,845513200
19.55,0,0.114763703,0.114763703,0.112919617,0.114763703,0.112919617,0,0,0,0,6.071615146,43.7697623,1.111751963,43.37241329,845945900
19.56,0,0.114757253,0.114757253,0.112914983,0.114757253,0.112914983,0,0,0,0,6.070024092,43.76573986,1.111649792,43.36912902,846378600
19.57,0,0.114750808,0.114750808,0.112910352,0.114750808,0.112910352,0,0,0,0,6.068432867,43.76171537,1.11154757,43.36584326,846811300
19.58,0,0.11474437,0.11474437,0.112905725,0.11474437,0.112905725,0,0,0,0,6.06684476,43.75769683,1.111445499,43.36256263,847244000
19.59,0,0.114737939,0.114737939,0.112901102,0.114737939,0.112901102,0,0,0,0,6.065256961,43.75367126,1.11134325,43.35927655,847676700
19.6,0,0.114731514,0.114731514,0.112896483,0.114731514,0.112896483,0,0,0,0,6.063672438,43.74965239,1.111241171,43.3559962,848109400
19.61,0,0.114725097,0.114725097,0.112891868,0.114725097,0.112891868,0,0,0,0,6.062088679,43.74563934,1.111139239,43.35272073,848542200
19.62,0,0.114718693,0.114718693,0.112887264,0.114718693,0.112887264,0,0,0,0,6.060506295,43.74161734,1.11103708,43.34943834,848974900
19.63,0,0.114712287,0.114712287,0.112882656,0.114712287,0.112882656,0,0,0,0,6.058925823,43.73760329,1.110935124,43.34616261,849407600
19.64,0,0.114705897,0.114705897,0.112878061,0.114705897,0.112878061,0,0,0,0,6.057347813,43.73358805,1.110833136,43.34288624,849840300
19.65,0,0.114699513,0.114699513,0.11287347,0.114699513,0.11287347,0,0,0,0,6.055770764,43.72957968,1.110731324,43.3396156,850273000
19.66,0,0.114693136,0.114693136,0.112868882,0.114693136,0.112868882,0,0,0,0,6.054194725,43.72555768,1.110629165,43.33633427,850705700
19.67,0,0.114686765,0.114686765,0.112864298,0.114686765,0.112864298,0,0,0,0,6.052620854,43.72154783,1.110527315,43.33306297,851138400
19.68,0,0.114680401,0.114680401,0.112859718,0.114680401,0.112859718,0,0,0,0,6.051049232,43.71754518,1.110425648,43.32979776,851571100
19.69,0,0.114674051,0.114674051,0.11285515,0.114674051,0.11285515,0,0,0,0,6.049477377,43.71353086,1.110323684,43.32652334,852003800
19.7,0,0.1146677,0.1146677,0.112850578,0.1146677,0.112850578,0,0,0,0,6.047908926,43.70952676,1.11022198,43.32325748,852436500
19.71,0,0.114661362,0.114661362,0.112846017,0.114661362,0.112846017,0,0,0,0,6.046341592,43.70551626,1.110120113,43.31998674,852869200
19.72,0,0.114655024,0.114655024,0.112841452,0.114655024,0.112841452,0,0,0,0,6.044776409,43.70151416,1.11001846,43.31672303,853302000
19.73,0,0.114648699,0.114648699,0.112836899,0.114648699,0.112836899,0,0,0,0,6.043212073,43.69750911,1.109916731,43.31345718,853734700
19.74,0,0.114642381,0.114642381,0.11283235,0.114642381,0.11283235,0,0,0,0,6.041649855,43.69350928,1.109815136,43.3101958,854167400
19.75,0,0.11463607,0.11463607,0.112827805,0.11463607,0.112827805,0,0,0,0,6.040088878,43.68950676,1.109713472,43.30693251,854600100
19.76,0,0.114629774,0.114629774,0.112823272,0.114629774,0.112823272,0,0,0,0,6.038528953,43.68550611,1.109611855,43.30367096,855032800
19.77,0,0.114623474,0.114623474,0.112818734,0.114623474,0.112818734,0,0,0,0,6.036972035,43.6815087,1.109510321,43.30041236,855465500
19.78,0,0.114617191,0.114617191,0.112814209,0.114617191,0.112814209,0,0,0,0,6.035415456,43.67750684,1.109408674,43.29715038,855898200
19.79,0,0.114610903,0.114610903,0.112809677,0.114610903,0.112809677,0,0,0,0,6.033861733,43.6735171,1.109307334,43.29389845,856330900
19.8,0,0.114604633,0.114604633,0.11280516,0.114604633,0.11280516,0,0,0,0,6.032308255,43.66951742,1.109205742,43.29063875,856763600
19.81,0,0.114598369,0.114598369,0.112800647,0.114598369,0.112800647,0,0,0,0,6.030756431,43.6655207,1.109104226,43.28738169,857196300
19.82,0,0.114592109,0.114592109,0.112796135,0.114592109,0.112796135,0,0,0,0,6.029207242,43.66153419,1.109002968,43.28413314,857629100
19.83,0,0.114585856,0.114585856,0.112791628,0.114585856,0.112791628,0,0,0,0,6.027658665,43.65753956,1.108901505,43.28087829,858061800
19.84,0,0.114579619,0.114579619,0.112787133,0.114579619,0.112787133,0,0,0,0,6.026112319,43.65354931,1.108800153,43.27762726,858494500
19.85,0,0.114573379,0.114573379,0.112782634,0.114573379,0.112782634,0,0,0,0,6.024567215,43.64955727,1.108698755,43.27437504,858927200
19.86,0,0.114567144,0.114567144,0.112778137,0.114567144,0.112778137,0,0,0,0,6.02302395,43.64557397,1.108597579,43.2711301,859359900
19.87,0,0.114560926,0.114560926,0.112773655,0.114560926,0.112773655,0,0,0,0,6.021481933,43.64158417,1.108496238,43.2678802,859792600
19.88,0,0.114554713,0.114554713,0.112769174,0.114554713,0.112769174,0,0,0,0,6.019941914,43.6376012,1.10839507,43.26463607,860225300
19.89,0,0.114548507,0.114548507,0.112764699,0.114548507,0.112764699,0,0,0,0,6.018403072,43.63361599,1.108293846,43.26139039,860658000
19.9,0,0.114542306,0.114542306,0.112760225,0.114542306,0.112760225,0,0,0,0,6.016866164,43.62963182,1.108192648,43.25814583,861090700
19.91,0,0.114536112,0.114536112,0.112755757,0.114536112,0.112755757,0,0,0,0,6.015330241,43.62565106,1.108091537,43.25490422,861523400
19.92,0,0.114529923,0.114529923,0.112751291,0.114529923,0.112751291,0,0,0,0,6.013796504,43.62167174,1.107990462,43.25166408,861956200
19.93,0,0.11452375,0.11452375,0.112746838,0.11452375,0.112746838,0,0,0,0,6.012263716,43.61769058,1.107889341,43.2484227,862388900
19.94,0,0.114517573,0.114517573,0.112742379,0.114517573,0.112742379,0,0,0,0,6.010732051,43.613711,1.107788259,43.24518282,862821600
19.95,0,0.114511413,0.114511413,0.112737935,0.114511413,0.112737935,0,0,0,0,6.009202825,43.60973413,1.107687247,43.24194543,863254300
19.96,0,0.114505257,0.114505257,0.112733491,0.114505257,0.112733491,0,0,0,0,6.007674869,43.60576031,1.107586312,43.23871074,863686900
